,Section,Speaker,Text,Timestamp,Hearing
1097,Section_21,Jim Jordan,"Mr. Ambassador, thank you. Thank you gentleman for yielding. Ambassador Taylor, the gentleman asked if you could be wrong, were you wrong when you said you had a clear understanding that President Zolinsky had to commit to an investigation of Biden’s before the aid got released and the aid got released and he didn’t commit to an investigation?",00:01,Taylor/Kent
1098,Section_21,Bill Taylor,"Mr., I was not wrong about what I told you, which is what I heard. That’s all I’ve said. I’ve told you what I heard…",00:21,Taylor/Kent
1099,Section_21,Jim Jordan,"And that’s the point. What you heard did not happen. It didn’t happen. You had three meetings with the guy. He could have told you. He didn’t announce he was going to do an investigation before the aid happen. It’s not just, could it have been wrong? The fact is it was wrong because it didn’t happen. The whole point was you had a clear understanding that aid will not get released unless there’s a commitment. Not maybe, not I think the aid might happen, and it’s my hunch is going to get released. You used clear language, clear understanding and commitment and those two things didn’t happen. So you had to be wrong.",00:27,Taylor/Kent
1100,Section_21,Bill Taylor,"Mr. Jordan, the other thing that went on when that assistance who was on hold is we shook the confidence of a close partner in our reliability and that…",01:03,Taylor/Kent
1101,Section_21,Jim Jordan,That’s not what this proceedings about Ambassador Taylor. [crosstalk 00:01:20] That’s not what this whole thing started on.,01:17,Taylor/Kent
1102,Section_21,Adam Schiff,"Time of the gentleman has expired. Ambassador Taylor, did you want to finish your answer?",01:23,Taylor/Kent
1103,Section_21,Jim Jordan,"No, that’s good, Mr. Chairman.",01:26,Taylor/Kent
1104,Section_21,Adam Schiff,I now recognize Mr. Carson for five minutes.,01:29,Taylor/Kent
1105,Section_21,Andre Carson,Thank you chairman. I yield to the chairman.,01:31,Taylor/Kent
1106,Section_21,Adam Schiff,"I thank the gentleman for yielding. I just want to follow up on some of the earlier questions about Ambassador, sorry about President Zolinsky’s statements after the scandal came to light. When he was asked were you pressured, how’d the phone call go, et cetera. Ukrainians, Mr. Kent, are pretty sophisticated about US politics, are they not?",01:32,Taylor/Kent
1107,Section_21,George Kent,Perhaps.,01:54,Taylor/Kent
1108,Section_21,Adam Schiff,"You would agree that if President Zolinsky contradicted President Trump and said, “Of course I felt pressured. They were holding up 400 million in military assistance. We have people dying every day.” If he were to contradict President Trump directly, they would be sophisticated enough to know they may pay a very heavy price with this president, were they not?",01:56,Taylor/Kent
1109,Section_21,George Kent,That’s a fair assessment.,02:18,Taylor/Kent
1110,Section_21,Adam Schiff,"And President Zolinsky not only had to worry about retribution from Donald Trump, should he contradict Donald Trump publicly, he also has to worry about how he’s perceived domestically, doesn’t he, ambassador Taylor?",02:20,Taylor/Kent
1111,Section_21,Bill Taylor,"President Zolinsky’s very sensitive to the views of Ukrainian people, who indeed are very attentive to Ukrainian, US politics. Yes.",02:33,Taylor/Kent
1112,Section_21,Adam Schiff,"And so if President Zolinsky were to say, “I had to capitulate and agree to these investigations, I was ready to go on CNN until the aid got restored.” That would obviously be hurtful to him back home, would it not?",02:44,Taylor/Kent
1113,Section_21,Bill Taylor,He cannot afford to be seen to be deferring to any foreign leader. He is very confident in his own abilities and he knows that the Ukrainian people expect him to be clear and defend Ukrainian interests.,03:03,Taylor/Kent
1114,Section_21,Rep. Will Hurd,"Gentlemen, I appreciate you all’s decade of service as the fabled foreign service officer, Ambassador Ryan Crocker says, because we have pumps and wingtips on the ground, meaning diplomats that prevents us from having the need to have boots on the ground, the military. You all are an important role in our national security and thank you and your colleagues. Mr. Taylor, my first questions are to you, and these are questions that are on years prior to your time in the Ukraine, but I’m pretty sure you can answer them. Did the Ukrainians get aid in FY ’17?",00:00,Taylor/Kent
1115,Section_22,Bill Taylor,Did they get any aid in FY ’17?,00:38,Taylor/Kent
1116,Section_22,Rep. Will Hurd,Yeah.,00:41,Taylor/Kent
1117,Section_22,Bill Taylor,"Yes, sir. They did get assistance.",00:41,Taylor/Kent
1118,Section_22,Rep. Will Hurd,And they got security assistance as well?,00:43,Taylor/Kent
1119,Section_22,Bill Taylor,They did.,00:45,Taylor/Kent
1120,Section_22,Rep. Will Hurd,"And if I said that number was circa, in military assistance around 270 million, would that probably be accurate?",00:46,Taylor/Kent
1121,Section_22,Bill Taylor,Close.,00:54,Taylor/Kent
1122,Section_22,Rep. Will Hurd,About right?,00:55,Taylor/Kent
1123,Section_22,Bill Taylor,Yeah.,00:55,Taylor/Kent
1124,Section_22,Rep. Will Hurd,Did they get aid in FY ’18?,00:56,Taylor/Kent
1125,Section_22,Bill Taylor,"Yes, sir.",01:00,Taylor/Kent
1126,Section_22,Rep. Will Hurd,Including security assistance?,01:01,Taylor/Kent
1127,Section_22,Bill Taylor,Including security assistance.,01:01,Taylor/Kent
1128,Section_22,Rep. Will Hurd,"We’ve already talked about the javelins, the anti-tank missiles that they were not able to purchase in previous administrations. Have they gotten security assistance in FY ’19?",01:04,Taylor/Kent
1129,Section_22,Bill Taylor,"Yes, sir.",01:15,Taylor/Kent
1130,Section_22,Rep. Will Hurd,Prior to the 400 million or so that we’re discussing or been discussing a lot here today?,01:16,Taylor/Kent
1131,Section_22,Bill Taylor,"They got some previous year some, probably FY ’18 assistance, but George, you may know.",01:23,Taylor/Kent
1132,Section_22,George Kent,"It takes a while once money is obligated to actually reach the country. There were two island-class ships that just arrived in the Port of Odessa and that was with prior year money, so there’s about a lag of a year.",01:30,Taylor/Kent
1133,Section_22,Rep. Will Hurd,My point is that we have been supporting the Ukrainians under this administration in order to help them kick out the Russians who invaded their country.,01:42,Taylor/Kent
1134,Section_22,Bill Taylor,"Yes, sir.",01:52,Taylor/Kent
1135,Section_22,George Kent,100%.,01:53,Taylor/Kent
1136,Section_22,Rep. Will Hurd,"Ambassador Taylor, you are testifying that Ukrainian officials did not become aware of potential US assistance being withheld until August 29th, is that accurate?",01:54,Taylor/Kent
1137,Section_22,Bill Taylor,"That’s my understanding, Mr. Hurd.",02:04,Taylor/Kent
1138,Section_22,Rep. Will Hurd,Would you find it surprising if a Ukrainian official knew about that sooner and did not contact you?,02:06,Taylor/Kent
1139,Section_22,Bill Taylor,I can answer that it was only after August 29th when the political argument that I got calls from several of the Ukrainian officials.,02:17,Taylor/Kent
1140,Section_22,Rep. Will Hurd,"Good copy. Mr. Kent, had you had any Ukrainian official contacting you concerned about … When was the first time a Ukrainian official contacted you concerned about potential withholding of USAID?",02:29,Taylor/Kent
1141,Section_22,George Kent,It was after the article in Politico came out in that first intense week of September.,02:42,Taylor/Kent
1142,Section_22,Rep. Will Hurd,"Got you, so after that August 29th conversation. There’s a lot of talk about Rudy Giuliani and who he was and wasn’t meeting. Do we know or have an idea of the Ukrainian officials that he was meeting with over the last couple of years?",02:47,Taylor/Kent
1143,Section_22,Bill Taylor,"I don’t, sir.",03:08,Taylor/Kent
1144,Section_22,Rep. Will Hurd,Have you had any Ukrainian officials call you after a meeting with Rudy Giuliani concerned about the nature of the context of that conversation?,03:10,Taylor/Kent
1145,Section_22,Bill Taylor,Yes. Mr. Yermak has expressed concern about his interactions with Mr. Giuliani.,03:23,Taylor/Kent
1146,Section_22,Rep. Will Hurd,"And I believe that meeting was somewhere in late August, is that correct?",03:29,Taylor/Kent
1147,Section_22,Bill Taylor,"It was. There were meetings and there were, I think, also phone calls.",03:33,Taylor/Kent
1148,Section_22,Rep. Will Hurd,And you all have talked many times that you all are still concerned about corruption and Ukraine. Is that correct?,03:43,Taylor/Kent
1149,Section_22,Bill Taylor,"Yes, sir.",03:47,Taylor/Kent
1150,Section_22,Rep. Will Hurd,Have we seen whatever this anti-corruption statement we wanted the Ukrainians to make?,03:48,Taylor/Kent
1151,Section_22,George Kent,"Are you referring to the statement that was being negotiated between Kurt Volker, Gordon Sondland and Andrey Yermak?",03:59,Taylor/Kent
1152,Section_22,Rep. Will Hurd,Yes.,04:04,Taylor/Kent
1153,Section_22,George Kent,"That was not an anti-corruption statement, sir.",04:05,Taylor/Kent
1154,Section_22,Rep. Will Hurd,What was the statement?,04:07,Taylor/Kent
1155,Section_22,George Kent,"I think if you go back to the back and forth, the WhatsApps that were shared by Kurt Volker, they shared a draft with Rudy Giuliani and Rudy Giuliani said it would not be acceptable if it didn’t mention Biden, Burisma in 2016.",04:09,Taylor/Kent
1156,Section_22,Rep. Will Hurd,But that statement was never agreed to or was never issued by the Ukrainian officials. Is that correct?,04:23,Taylor/Kent
1157,Section_22,George Kent,"No statement of that sort was issued, correct.",04:29,Taylor/Kent
1158,Section_22,Rep. Will Hurd,And have US businesses ever contacted you all concerned about corruption within Ukraine?,04:32,Taylor/Kent
1159,Section_22,Bill Taylor,"Yes, sir.",04:39,Taylor/Kent
1160,Section_22,Rep. Will Hurd,"As of this year, even?",04:41,Taylor/Kent
1161,Section_22,Bill Taylor,"Yes, sir.",04:43,Taylor/Kent
1162,Section_22,Rep. Will Hurd,"Because the concern is not just how Ukrainian businesses run by oligarchs are being operated, it’s also concerns about how the Ukrainian government is dealing with American businesses trying to operate in Ukraine. Is that accurate?",04:43,Taylor/Kent
